Employee_ID,Question Type,Score,Responses
1158560116,Pride,0.2114,2
2677037980,Pride,0.3233,1
2443978521,No Data,0,0
7398256725,Camaraderie,0.0496,2
8103455967,Great Place to Work,0.5707,1
7617090013,Respect,0.7856,1
1410714785,Camaraderie,0.976,0
6915148629,Fairness,0.7862,2
4745922618,Respect,0.5194,2
7665818532,Camaraderie,0.4768,2
6891699367,Great Place to Work,0.6079,1
2479573355,Credibility,0.8779,0
2030513021,Camaraderie,0.2346,1
3878453572,Pride,0.512,2
2943464385,Great Place to Work,0.7171,0
9144156773,Camaraderie,0.6267,1
8688238461,Respect,0.505,0
3950850168,Credibility,0.099,0
7034000290,Credibility,0.7687,1
3949371973,Fairness,0.3052,0
5264346334,Camaraderie,0.8403,2
2358377244,Respect,0.4199,2
5181644757,Credibility,0.099,0
4951317045,Pride,0.9246,2
9257209036,Client Specific,0.7011,1
7161473168,Client Specific,0.3655,0
4871749348,Client Specific,0.9859,2
1360603968,Great Place to Work,0.2689,0
9146101739,Great Place to Work,0.1002,0
6811201307,Great Place to Work,0.5136,2
1306679513,Client Specific,0.8809,0
1459025276,Great Place to Work,0.1002,0
7307869063,Client Specific,0.8654,1
1399250030,Respect,0.5629,1
8100259039,Pride,0.3312,0
2738442950,Fairness,0.4102,2
2933591736,Pride,0.6813,0
9463488260,Pride,0.6836,2
1305547820,Client Specific,0.4196,0
8706343968,Camaraderie,0.7027,0
3834142155,Great Place to Work,0.3421,0
5904632144,Pride,0.5176,2
7887064086,Pride,0.6836,2
3469173643,Pride,0.7409,0
4912406603,Camaraderie,0.4207,1
4347356160,Camaraderie,0.5763,2
9748562177,Pride,0.3493,1
8537891175,Respect,0.5774,0
4413285255,Respect,0.4845,1
8390293121,Client Specific,0.4862,1
9983032544,Pride,0.0956,1
8522414101,Camaraderie,0.1227,0
4618136617,Great Place to Work,0.5346,1
9522700839,Fairness,0.4102,2
3567146195,Client Specific,0.5258,1
3492729398,Fairness,0.6863,0
5872555308,Fairness,0.2492,2
5041128794,Respect,0.0743,0
3611254691,Camaraderie,0.131,1
1340004602,Pride,0.5552,0
2836372057,Camaraderie,0.0784,1
9299418131,Pride,0.9039,0
7609390152,Respect,0.9911,0
3471032248,Respect,0.2636,1
9622542593,Respect,0.4845,1
4958701663,Credibility,0.2835,1
1467043028,Credibility,0.8106,1
1613785425,Respect,0.2567,1
7158258755,Great Place to Work,0.6183,0
3126292758,Fairness,0.276,0
1306717660,Camaraderie,0.6968,0
3511862224,Fairness,0.658,2
8323837386,Pride,0.7139,0
7939018673,Credibility,0.3335,1
8606821166,Pride,0.0112,1
7507819069,Great Place to Work,0.3516,1
9758275879,Respect,0.7806,1
1146553887,Pride,0.1412,2
3118330107,Respect,0.5799,0
6015392939,Fairness,0.6169,0
8109252187,Client Specific,0.1596,1
8916975657,Credibility,0.2069,1
9114790492,Respect,0.6736,1
8991723590,Camaraderie,0.7941,0
9616458151,Respect,0.6452,1
1975652906,Great Place to Work,0.1577,0
3864539994,Fairness,0.4124,1
7409575780,Respect,0.3793,2
6361599498,Great Place to Work,0.7917,2
2410801781,Camaraderie,0.7558,0
6102930174,Camaraderie,0.9101,0
1174005932,Great Place to Work,0.727,0
8073951403,Great Place to Work,0.7171,0
6034596761,Pride,0.9825,2
6726770930,Pride,0.0163,0
2594584358,Credibility,0.1833,2
5047025150,Fairness,0.9564,0
4744281768,Pride,0.1043,1
8377663824,Client Specific,0.1546,1
6524284150,Camaraderie,0.2147,0
4388568136,Camaraderie,0.8409,2
2216614617,Great Place to Work,0.3908,1
5025335417,Client Specific,0.1593,2
7165036731,Camaraderie,0.1971,0
6270563867,Pride,0.9552,1
5157867007,Fairness,0.471,1
8217637273,Client Specific,0.5531,1
8206620746,Pride,0.7661,0
9068120850,Respect,0.2015,0
7887157864,Client Specific,0.7011,1
4441657066,Credibility,0.2634,0
8521106508,Fairness,0.7037,1
7831694814,Camaraderie,0.076,1
5808675554,Camaraderie,0.6133,0
3595940801,Pride,0.3858,2
7857300440,Client Specific,0.1554,2
3870422045,Pride,0.9429,2
2217233445,Pride,0.3312,0
9684937265,Credibility,0.8921,1
5868522855,Client Specific,0.4862,1
7668786048,Pride,0.0942,2
8437158796,Pride,0.0112,1
2624553574,Great Place to Work,0.5774,2
3362607955,Great Place to Work,0.7428,2
8469950887,Camaraderie,0.2147,0
1738959418,Fairness,0.0508,1
2269932958,Credibility,0.4091,0
5774126052,Camaraderie,0.284,0
8303538958,Respect,0.505,0
9922657012,Respect,0.4608,0
1332121425,Credibility,0.3951,0
2192161348,Client Specific,0.3931,1
4902297655,Credibility,0.2725,2
2567787170,Pride,0.9552,1
7183623313,Respect,0.1302,1
8832534154,Credibility,0.1833,2
3507654931,Respect,0.6579,0
6727843814,Respect,0.7806,1
5886179076,Great Place to Work,0.862,0
8065578672,Client Specific,0.9256,0
4230830404,Camaraderie,0.3449,1
2624723646,Fairness,0.6548,0
8440765274,Credibility,0.3335,1
5221698548,Client Specific,0.5147,1
9413946469,Pride,0.7409,0
8232059478,Client Specific,0.8737,1
1482039027,Credibility,0.5472,2
7619144651,Client Specific,0.6235,2
6546694967,Fairness,0.5732,2
6080775790,Fairness,0.4958,0
6861671341,Great Place to Work,0.8431,2
5814015070,Great Place to Work,0.9444,1
6738559404,Great Place to Work,0.9682,0
5620199839,Camaraderie,0.6835,2
1231680446,Camaraderie,0.2147,0
1516921785,Great Place to Work,0.1577,0
5413259400,Great Place to Work,0.0982,2
1134728325,Camaraderie,0.7027,0
6738876236,Respect,0.8211,2
2176323996,Fairness,0.0696,2
7447639571,Fairness,0.1548,2
2993827395,Respect,0.3807,1
6163749164,Fairness,0.5043,2
8895194795,Great Place to Work,0.862,0
1199447313,Great Place to Work,0.6079,1
8902032640,Client Specific,0.3211,1
2503803570,Credibility,0.7559,1
6569910049,Respect,0.9892,2
5868443912,Camaraderie,0.7156,0
4037837982,Pride,0.0715,1
9668002128,Pride,0.5975,0
9584692849,Fairness,0.5732,2
5524182319,Fairness,0.1548,2
7859251234,Credibility,0.5044,2
9837876955,Respect,0.5488,1
3061613506,Respect,0.4561,0
9800451596,Fairness,0.7039,1
7576016320,Fairness,0.6999,1
1939751836,Credibility,0.9157,0
1888367334,Fairness,0.4484,2
1256388028,Great Place to Work,0.8279,0
9399613274,Camaraderie,0.0784,1
7894742223,Respect,0.4608,0
5301607979,Fairness,0.0972,1
9404252900,Great Place to Work,0.6575,0
3126591576,Client Specific,0.0571,1
9979866345,Great Place to Work,0.1342,0
7025836308,Camaraderie,0.6311,1
9181654718,Client Specific,0.9937,0
8944125705,Fairness,0.5076,0
5966934098,Camaraderie,0.8403,2
7634511523,Respect,0.6886,0
8312660323,Fairness,0.4085,2
2013348473,Camaraderie,0.1678,1
4261435932,Client Specific,0.9047,0
2466717825,Great Place to Work,0.0698,1
3557794888,Great Place to Work,0.7428,2
8163795471,Client Specific,0.606,2
3485876189,Pride,0.3305,1
7321608861,Client Specific,0.0484,0
1408486366,Respect,0.5799,0
6254516177,Camaraderie,0.9598,1
9840884208,Respect,0.1881,0
6375074386,Client Specific,0.9971,0
5448176595,Camaraderie,0.0496,2
1646296183,Client Specific,0.4196,0
3355214330,Fairness,0.4125,0
8985295825,Pride,0.7409,0
5935654640,Respect,0.3059,0
4118323855,Respect,0.3151,1
4135745896,Credibility,0.2725,2
2053857379,Pride,0.5316,2
7166167894,Credibility,0.9579,0
8007079230,Pride,0.1043,1
7506372133,Camaraderie,0.8827,1
2386857138,Great Place to Work,0.6923,1
3721422089,Credibility,0.4585,1
1234111785,Respect,0.1302,1
1369111272,Camaraderie,0.4768,2
4611573749,Camaraderie,0.125,2
3386247952,Camaraderie,0.5763,2
3222707112,Credibility,0.1645,1
3565217653,Camaraderie,0.5951,2
2426466411,Fairness,0.658,2
7843045658,Camaraderie,0.9734,2
7258998023,Respect,0.5441,2
3680737283,Respect,0.1808,1
3184508217,Client Specific,0.7011,1
4477340380,Credibility,0.5321,0
5075297885,Pride,0.7399,0
4852063390,Respect,0.2252,0
9143186145,Fairness,0.0966,1
4850004513,Client Specific,0.9971,0
4766767289,Great Place to Work,0.0101,2
5571491983,Great Place to Work,0.1342,0
9825612174,Fairness,0.4958,0
5391702122,Pride,0.9825,2
6485858493,Fairness,0.471,1
1492777400,Great Place to Work,0.3516,1
3270523283,Pride,0.4575,2
3652888933,No Data,0,0
7025648752,Credibility,0.4585,1
7236687872,Fairness,0.8758,0
1726725896,Respect,0.5488,1
7887145678,Client Specific,0.1487,1
6625395880,Pride,0.6836,2
9307672182,Respect,0.4881,1
4014206992,Respect,0.1228,2
4412289195,Respect,0.1228,2
9109427134,Camaraderie,0.3449,1
1232748561,Respect,0.2506,1
5663022994,Credibility,0.0493,1
7193705770,Pride,0.9429,2
6470472547,Camaraderie,0.9734,2
3144838015,Respect,0.0042,1
2385521994,Camaraderie,0.0251,1
2983240021,Respect,0.5629,1
1230776044,Great Place to Work,0.9682,0
3588319884,Camaraderie,0.2134,0
4659677081,No Data,0,0
5346972677,Pride,0.7635,0
4358762105,Great Place to Work,0.5707,1
1324587397,Fairness,0.2897,0
1201308568,Respect,0.7806,1
4248553911,Pride,0.2311,1
8741257985,Respect,0.4199,2
4915381007,Credibility,0.2835,1
4658528433,Great Place to Work,0.7917,2
6743647787,Camaraderie,0.4288,0
9322382609,Great Place to Work,0.4826,2
7861677275,Credibility,0.4831,2
1750629213,Client Specific,0.5704,0
8785487810,Pride,0.7355,2
7686879899,Credibility,0.099,0
1520355542,Camaraderie,0.6803,1
3406972885,Respect,0.1027,0
4808210266,Camaraderie,0.1971,0
9976785447,Great Place to Work,0.7171,0
8020864592,Credibility,0.4094,1
8239213095,Fairness,0.2899,2
8421298662,Credibility,0.8916,1
9252537621,Fairness,0.8419,1
8737444877,Pride,0.6158,0
3791295157,Respect,0.9911,0
4215139283,Fairness,0.8419,1
5631866455,Pride,0.7355,2
8316906293,Pride,0.3493,1
5567233827,Respect,0.2506,1
8455465634,Respect,0.9818,1
1984238094,Pride,0.677,2
3150850401,Credibility,0.4585,1
9392224417,No Data,0,0
7555580668,Pride,0.5499,1
1847521463,Fairness,0.6999,1
5403448210,Respect,0.5271,2
8218198352,Great Place to Work,0.5349,2
5437467892,Credibility,0.1624,0
9566877153,Fairness,0.3412,2
7039217948,Respect,0.6001,2
2262712054,Great Place to Work,0.6923,1
2004013591,Credibility,0.4831,2
5989201863,Great Place to Work,0.2689,0
8295247289,Camaraderie,0.9686,0
2481169170,Respect,0.739,0
9389006826,Credibility,0.8106,1
6379795074,Camaraderie,0.6058,2
3931193351,Client Specific,0.5782,2
9594598346,Pride,0.677,2
8207139439,Fairness,0.0758,2
5005692375,Pride,0.3858,2
7257060474,Pride,0.1818,2
4228542115,Respect,0.315,2
3804006046,Pride,0.7209,0
1941221025,Respect,0.0743,0
5272089110,Great Place to Work,0.1975,2
1496390236,Camaraderie,0.8078,0
4728326267,Pride,0.0163,0
5429111056,Client Specific,0.152,0
4914755821,Great Place to Work,0.2055,2
1138268576,Fairness,0.6636,1
3426389164,Credibility,0.5474,2
9797161950,Respect,0.1395,1
1534995502,Pride,0.8743,0
2104372448,Great Place to Work,0.8431,2
3603164354,Camaraderie,0.0496,2
2263798183,Fairness,0.8419,1
2921979162,Client Specific,0.0535,0
1582744386,Pride,0.5269,2
5361190901,Fairness,0.276,0
7521402570,No Data,0,0
2220780584,Fairness,0.461,0
5138163036,Fairness,0.8184,2
1450577311,Fairness,0.9564,0
1208538479,Client Specific,0.3931,1
6404598553,Respect,0.2557,0
3517698711,Great Place to Work,0.862,0
2407890425,Camaraderie,0.9734,2
3382172054,Respect,0.1693,1
4746979077,Great Place to Work,0.8256,1
5011824501,Pride,0.2938,1
1695044305,Camaraderie,0.6133,0
5323227776,Fairness,0.6139,1
1738482051,Client Specific,0.0223,0
7815527386,Credibility,0.6958,0
5282633569,Respect,0.8614,1
5231032901,Pride,0.5552,0
7781125704,Client Specific,0.9371,0
1278308232,Camaraderie,0.0821,0
1233266724,Pride,0.5316,2
1695539686,Pride,0.6538,0
5438386599,Client Specific,0.1593,2
4931959576,Fairness,0.3552,2
2618232832,Credibility,0.6658,1
7169547610,Credibility,0.0351,2
6796310742,Credibility,0.2835,1
3073898951,Pride,0.377,0
3767501513,Credibility,0.8916,1
1440925598,Credibility,0.4094,1
6380180252,Credibility,0.2296,1
6017168892,Camaraderie,0.8277,1
9853056271,Respect,0.2252,0
2882612016,Pride,0.7355,2
7404513359,Pride,0.1818,2
6895992490,Pride,0.5519,0
6472227838,Pride,0.1412,2
8591503567,Pride,0.9292,2
5800842179,Respect,0.5551,1
2915773391,Client Specific,0.606,2
2564360830,Credibility,0.5866,0
7860677507,Credibility,0.0423,1
3134379386,Client Specific,0.6235,2
9936429129,Client Specific,0.3931,1
4438591533,Credibility,0.3947,0
6762724982,Fairness,0.6169,0
3965129322,Pride,0.7973,1
8166835572,Camaraderie,0.1598,2
9801625675,Credibility,0.0423,1
1621973249,Fairness,0.8959,2
6542332437,Pride,0.838,0
5637049145,Camaraderie,0.8655,0
4007738431,Credibility,0.4832,1
8042263454,Credibility,0.8106,1
4610020849,Client Specific,0.0484,0
6114973492,Client Specific,0.7665,1
2975441084,Pride,0.377,0
3268061743,Respect,0.4881,1
9212573899,Credibility,0.0351,2
5911915037,Client Specific,0.1911,0
9437481032,Pride,0.224,2
4101125929,Credibility,0.9191,1
1611384815,Camaraderie,0.125,2
1799249648,Credibility,0.0741,2
6968619558,Fairness,0.1299,0
4817172156,Pride,0.4575,2
3979305161,Pride,0.7973,1
1147311528,Great Place to Work,0.0733,0
9568965170,Fairness,0.6412,1
6193652682,Respect,0.4017,0
1206200387,Credibility,0.4894,0
7619837654,Respect,0.2567,1
6802862485,Camaraderie,0.15,1
2315311431,Respect,0.3793,2
7148949834,Fairness,0.1349,0
9090634451,Camaraderie,0.1113,1
8937781121,Respect,0.6001,2
5157517327,Pride,0.6836,2
8659224510,Great Place to Work,0.6184,2
3338022231,Camaraderie,0.6001,1
5416537920,Fairness,0.4124,1
9169597625,Camaraderie,0.125,2
9611264864,Camaraderie,0.7882,0
8183724085,Client Specific,0.9256,0
5551741388,Camaraderie,0.6133,0
2524837917,Credibility,0.1645,1
6040769682,Client Specific,0.0571,1
2742865880,Great Place to Work,0.2055,2
1442458364,Credibility,0.9191,1
7259371015,Respect,0.1228,2
7950451638,Camaraderie,0.2113,2
4229531817,Pride,0.5975,0
4224214023,Pride,0.7409,0
6077732509,Great Place to Work,0.5646,1
1115592850,Fairness,0.0886,0
4762319988,Client Specific,0.7223,0
2541214095,Credibility,0.4075,2
4713971879,Pride,0.0942,2
8889600435,Camaraderie,0.6311,1
8169897927,Respect,0.1228,2
3240789307,Respect,0.9892,2
7626096937,Credibility,0.4894,0
5120673179,Camaraderie,0.1113,1
6796558168,Camaraderie,0.4768,2
3178950945,Respect,0.0743,0
4801629384,Respect,0.5629,1
7068468199,No Data,0,0
4974440468,Client Specific,0.7665,1
7692613071,Camaraderie,0.1971,0
5229827033,Camaraderie,0.4207,1
1654100947,Camaraderie,0.1971,0
9162420696,Respect,0.2506,1
6849592526,Great Place to Work,0.5373,1
1485017140,Pride,0.3448,0
7265700764,Pride,0.6538,0
2529444164,Pride,0.1588,0
7254164483,Respect,0.1228,2
7643263075,Credibility,0.4094,1
4452855322,Great Place to Work,0.7595,0
1760081185,Great Place to Work,0.9682,0
3852618005,Client Specific,0.606,2
1643475426,Pride,0.3193,2
2176610628,Fairness,0.7925,0
9415638181,Client Specific,0.134,2
7294367154,Credibility,0.5569,2
3204078674,Fairness,0.0188,0
8503915468,Pride,0.6813,0
4073046578,Respect,0.4691,2
2404173215,Respect,0.315,2
2850788964,Fairness,0.8112,0
3524288071,Great Place to Work,0.3908,1
3797085020,Fairness,0.4125,0
6654366917,Credibility,0.8492,2
8722169664,Client Specific,0.3931,1
3377593888,Credibility,0.099,0
7390379375,Fairness,0.7039,1
6414848433,Respect,0.5799,0
6708520253,No Data,0,0
2059601147,Camaraderie,0.1534,2
8976736068,Client Specific,0.9256,0
2091976271,Fairness,0.8925,1
2812987433,Camaraderie,0.8403,2
4338647524,Credibility,0.1653,1
5917808744,Respect,0.7806,1
2156345049,Respect,0.8136,1
5512676238,Camaraderie,0.9257,0
7561195691,Respect,0.8211,2
8951987160,Camaraderie,0.0896,0
1615007718,Camaraderie,0.8827,1
1453094482,Credibility,0.3506,0
3457388877,Fairness,0.0972,1
1222174962,Fairness,0.93,2
7150364451,Credibility,0.3237,2
4475930531,Respect,0.4998,0
8835495312,Camaraderie,0.9734,2
6192456351,Great Place to Work,0.1929,1
2259051534,Pride,0.5499,1
9091275533,Pride,0.6257,2
9609686003,Great Place to Work,0.5349,2
6675873862,Camaraderie,0.125,2
3501941362,Great Place to Work,0.0733,0
8394290076,Client Specific,0.1911,0
4827812512,Fairness,0.6548,0
8306650585,Respect,0.1808,1
3420809109,Pride,0.7409,0
5315204196,Fairness,0.8102,1
8476962513,Respect,0.2713,2
7456856833,Client Specific,0.5505,1
4566110504,Credibility,0.4091,0
8313761817,Fairness,0.0696,2
9066793123,Camaraderie,0.0388,1
5819743474,Fairness,0.9059,2
2413648499,Camaraderie,0.5763,2
2629220750,Fairness,0.6412,1
2546197573,Great Place to Work,0.862,0
9437519709,Client Specific,0.2269,1
6059017711,Pride,0.7635,0
3752574920,Camaraderie,0.6257,2
9664416313,Pride,0.3779,0
3284686406,Client Specific,0.9371,0
7800937758,Respect,0.6072,2
6454332139,Credibility,0.9191,1
6665481461,Credibility,0.4997,1
8073591656,Pride,0.7209,0
8280142148,Pride,0.6257,2
7145625220,Fairness,0.1735,2
9315994580,Pride,0.1412,2
5948875215,Great Place to Work,0.6079,1
8284933831,Great Place to Work,0.3891,1
1794878641,Credibility,0.0351,2
8044015566,Fairness,0.8333,2
1737468507,Fairness,0.6169,0
2778962982,Credibility,0.1624,0
3844475216,Camaraderie,0.6267,1
3077951537,Pride,0.7399,0
6420816845,Credibility,0.5472,2
3817893663,Respect,0.5477,1
2127422756,Pride,0.5975,0
6252112388,Great Place to Work,0.7112,0
5051546096,Fairness,0.4124,1
3466070492,Fairness,0.0758,2
9895131852,Fairness,0.2492,2
9478933016,Pride,0.623,1
6892351574,Pride,0.669,0
1157629754,Client Specific,0.1554,2
9400749206,Pride,0.5667,0
8776751094,Fairness,0.628,1
8888220257,Great Place to Work,0.4826,2
6613166067,Credibility,0.3947,0
5371379852,Camaraderie,0.4288,0
3853140407,Camaraderie,0.1497,1
5805319680,Credibility,0.099,0
9423065715,Credibility,0.5044,2
9591420491,Camaraderie,0.0496,2
8799355294,Pride,0.3193,2
2592109044,Camaraderie,0.0896,0
4186395539,Pride,0.0942,2
9930337270,Respect,0.6736,1
2784775098,Client Specific,0.4196,0
2296005884,Respect,0.3584,0
8983125156,Great Place to Work,0.7191,2
3814888000,Camaraderie,0.6835,2
7418015268,Great Place to Work,0.2523,1
5091163847,Credibility,0.3335,1
6068571408,Great Place to Work,0.7171,0
7256899939,Credibility,0.2069,1
6330260700,Great Place to Work,0.5136,2
9528472688,Great Place to Work,0.085,0
9234509468,Credibility,0.3509,0
3881047566,Fairness,0.8112,0
9203043513,Great Place to Work,0.7191,2
7118891610,Pride,0.5176,2
8948061731,Fairness,0.8184,2
2841519249,Pride,0.677,2
2462687492,Camaraderie,0.6968,0
5805671479,Great Place to Work,0.7917,2
8601697815,Camaraderie,0.9101,0
1183128356,Credibility,0.2725,2
8863641420,Pride,0.5975,0
2325465943,Respect,0.5774,0
9652123451,Camaraderie,0.5343,0
1757979922,Camaraderie,0.8655,0
7071812417,Credibility,0.3335,1
1236109203,Pride,0.1588,0
7870280477,Credibility,0.3237,2
6697692871,Great Place to Work,0.2082,2
4581232600,Client Specific,0.9626,2
9499949349,Client Specific,0.0942,2
9591346846,Pride,0.3493,1
4218955569,Client Specific,0.1554,2
6186281310,Client Specific,0.1566,2
6622737248,Camaraderie,0.6835,2
5742514398,Fairness,0.1548,2
2095748053,Pride,0.3233,1
2453907330,Credibility,0.8921,1
5903626547,Client Specific,0.6235,2
1426322195,Pride,0.5269,2
1131564246,Fairness,0.0696,2
4862517780,Client Specific,0.015,2
2351840337,Credibility,0.9579,0
3281767633,Credibility,0.6723,0
6409411960,Credibility,0.8492,2
3163089222,Great Place to Work,0.8833,1
2825560039,Client Specific,0.8036,1
9067639774,Pride,0.7954,2
5208479563,Great Place to Work,0.5136,2
4962500995,Pride,0.623,1
5059703191,Camaraderie,0.9686,0
8356963793,Credibility,0.9157,0
9365247090,Pride,0.0942,2
6417979664,Credibility,0.4894,0
5582590103,Camaraderie,0.6485,1
3231445418,Camaraderie,0.3449,1
2079041798,Client Specific,0.152,0
9598210122,Pride,0.3858,2
9854832755,Fairness,0.3552,2
4531470934,Great Place to Work,0.1342,0
2495371500,Credibility,0.4075,2
6511113378,Client Specific,0.6884,1
9074890348,Fairness,0.1319,0
3661662737,Great Place to Work,0.2689,0
8067035675,Client Specific,0.4862,1
9798290994,Camaraderie,0.2113,2
3651291529,Pride,0.9552,1
8840879334,Respect,0.4845,1
1359681023,No Data,0,0
5651691754,Respect,0.1609,2
2230412165,Camaraderie,0.0896,0
3574437565,Pride,0.5519,0
3524023691,Pride,0.1412,2
6730278332,Client Specific,0.4115,1
5168697569,Great Place to Work,0.2082,2
5126334826,Great Place to Work,0.4847,1
5545849270,Camaraderie,0.8403,2
9521138403,Great Place to Work,0.8256,1
8004884719,Respect,0.2506,1
9658137957,Pride,0.3493,1
8384901682,Pride,0.9482,0
7256151305,Client Specific,0.9971,0
7154446707,Respect,0.2636,1
1812316576,Fairness,0.4102,2
3113772074,Fairness,0.5043,2
5050876935,Credibility,0.1624,0
7826259401,Great Place to Work,0.8279,0
2073354191,Client Specific,0.9971,0
6612343258,Respect,0.8904,0
1710111300,Camaraderie,0.0821,0
7494823667,Fairness,0.8112,0
9684414863,Credibility,0.7559,1
1706678602,Pride,0.0715,1
9311219851,Pride,0.0239,0
8261376486,Camaraderie,0.6835,2
1119565433,Respect,0.5774,0
3974577585,Pride,0.1043,1
3898581928,Client Specific,0.9526,1
4770557615,Pride,0.0367,0
1889331075,Fairness,0.436,2
6328909132,Fairness,0.276,0
2844701872,Credibility,0.4997,1
9904854032,Fairness,0.0239,2
9457361963,Great Place to Work,0.2986,0
5823167165,Pride,0.4575,2
2211320135,Respect,0.739,0
2701266606,Credibility,0.5474,2
7268211046,No Data,0,0
6012581719,Camaraderie,0.7156,0
5221635500,Client Specific,0.1554,2
2934643427,Credibility,0.5472,2
7664000723,Respect,0.2252,0
3759674496,Pride,0.9552,1
8510305086,Great Place to Work,0.1002,0
5701013141,Pride,0.6158,0
8134422832,Fairness,0.471,1
4928703308,Client Specific,0.7011,1
8373444345,Great Place to Work,0.2689,0
7112029393,Pride,0.7355,2
3122294213,Camaraderie,0.363,0
6746773189,Pride,0.1926,2
9240849282,Pride,0.5667,0
5544970830,Credibility,0.2186,0
6940223375,Client Specific,0.1566,2
9053836398,Credibility,0.5569,2
7703774240,Camaraderie,0.6968,0
5114963319,Credibility,0.6723,0
7798388269,Great Place to Work,0.6573,1
9997136857,Great Place to Work,0.3891,1
5431598557,Great Place to Work,0.0472,1
3591646618,Credibility,0.0741,2
4054536289,Client Specific,0.9526,1
3947876824,Respect,0.4561,0
6532937685,Fairness,0.6548,0
9204729927,Great Place to Work,0.7112,0
7130650944,Respect,0.2636,1
8306772443,Respect,0.6072,2
8250087632,Pride,0.0239,0
6338436338,Client Specific,0.5531,1
2207396295,Respect,0.3793,2
3642942640,Respect,0.5488,1
2764580514,Credibility,0.3335,1
3448169496,Respect,0.0743,0
8918561405,Fairness,0.9078,2
9388353559,Camaraderie,0.1678,1
7891629007,Credibility,0.8492,2
3199402491,Pride,0.8007,1
2045504781,Pride,0.7954,2
1754485236,Fairness,0.9078,2
2219015227,Respect,0.5488,1
1495455635,Great Place to Work,0.7959,2
3322709931,Fairness,0.7037,1
2760109371,Great Place to Work,0.6079,1
4690424071,Client Specific,0.1593,2
6505274242,Camaraderie,0.8078,0
6576674249,Fairness,0.8398,0
2592400444,Credibility,0.4585,1
5299887657,Client Specific,0.9626,2
6580095291,Pride,0.0942,2
2864797909,Pride,0.2871,0
8634713490,Client Specific,0.0521,2
4675118658,Respect,0.5051,2
2614558537,Great Place to Work,0.3516,1
7836494975,Client Specific,0.0521,2
7827695210,Fairness,0.4125,0
2549732526,Client Specific,0.8737,1
7074484295,Client Specific,0.4115,1
2427637841,Great Place to Work,0.5774,2
2363728417,Respect,0.6072,2
6235469712,Client Specific,0.2179,1
9691317876,Credibility,0.0351,2
9110557238,Camaraderie,0.4181,0
3159154256,Great Place to Work,0.862,0
5761084556,Fairness,0.6999,1
7601018481,Camaraderie,0.4183,0
1477375560,Pride,0.838,0
7770938873,Great Place to Work,0.1577,0
4566789732,Camaraderie,0.1762,2
2149614757,Camaraderie,0.8655,0
2712229092,Client Specific,0.0463,2
7202228969,Fairness,0.0188,0
7976478470,Pride,0.3305,1
6809871461,Camaraderie,0.4207,1
8507934676,Pride,0.7317,1
3819018469,Credibility,0.8916,1
5003280109,Great Place to Work,0.1501,1
3986845016,Respect,0.0042,1
9982656372,Pride,0.3493,1
4822370741,Pride,0.0163,0
5710671212,Client Specific,0.1596,1
1823439068,Great Place to Work,0.0733,0
9929905467,Fairness,0.9078,2
9053974151,Camaraderie,0.125,2
9684697786,Respect,0.2015,0
4339293373,Respect,0.2252,0
5735207133,Respect,0.5271,2
4912808736,Respect,0.0042,1
3395086394,Respect,0.0743,0
1569672690,Camaraderie,0.4181,0
1181655989,Fairness,0.9288,2
6049590640,Credibility,0.6958,0
4223021931,Client Specific,0.3657,1
6371022330,Respect,0.9117,1
2699916097,Camaraderie,0.6485,1
9283438788,Great Place to Work,0.5349,2
8933369848,Great Place to Work,0.7595,0
4559857050,Credibility,0.9191,1
8951554298,Fairness,0.9026,2
8074097103,Great Place to Work,0.4826,2
6591342820,Credibility,0.6958,0
5051649941,Fairness,0.6139,1
2634595764,Great Place to Work,0.7191,2
8216378953,Camaraderie,0.8078,0
2590278519,Client Specific,0.015,2
3333054648,Great Place to Work,0.0982,2
6733524004,Client Specific,0.7437,1
1312389373,Camaraderie,0.8078,0
9346084064,Fairness,0.8398,0
9378572040,Credibility,0.0493,1
9658169746,Respect,0.5551,1
2688191731,Credibility,0.1653,1
3658347129,Respect,0.1228,2
6678327984,Credibility,0.2835,1
8160377608,Great Place to Work,0.8279,0
2643807728,Fairness,0.1319,0
1849224832,Great Place to Work,0.4826,2
2376962237,Credibility,0.2611,0
8028450542,Great Place to Work,0.5136,2
8814328511,Pride,0.6257,2
3791221512,Client Specific,0.7372,1
8523628446,Fairness,0.7037,1
9226038720,Credibility,0.3951,0
1864359113,Respect,0.4199,2
1379410955,Camaraderie,0.5491,2
7766438590,Client Specific,0.0223,0
2142139540,Camaraderie,0.1971,0
8960240681,Client Specific,0.9371,0
7003658612,Pride,0.5316,2
1269129647,Fairness,0.461,0
1618875397,Great Place to Work,0.9451,2
1686717139,Pride,0.0367,0
4243066045,Camaraderie,0.1227,0
5516619152,Credibility,0.2186,0
3201493687,Pride,0.1574,1
9519157409,Pride,0.377,0
7449304262,Camaraderie,0.0821,0
6898338529,Respect,0.0042,1
3832811249,Respect,0.1552,1
4406888749,Pride,0.7355,2
7996613714,Client Specific,0.9526,1
7402677535,Great Place to Work,0.5128,1
6992103258,Credibility,0.7687,1
9800974527,Credibility,0.245,2
2754026518,Fairness,0.2897,0
1422539816,Fairness,0.9393,0
3389547665,Great Place to Work,0.839,2
7459769778,Camaraderie,0.9734,2
7002033127,Fairness,0.2897,0
8116454018,Pride,0.105,0
7216225200,Fairness,0.658,2
